tx_id,timestamp,src_type,src_id,dst_type,dst_id,amount,currency,channel,src_country,dst_country,is_cross_border,rule_hits,anomaly_score,label
1723,2025-08-23T11:00:11Z,company,14,customer,160,2347.59,GBP,PSU-PSD2,SG,FR,True,,30,normal
1724,2025-09-05T21:44:11Z,customer,136,customer,96,1220.51,EUR,SWIFT,FR,FR,False,,12,normal
1725,2025-09-03T11:54:11Z,customer,118,company,63,4726.08,USD,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,47,normal
1726,2025-08-16T08:07:11Z,customer,164,customer,189,2385.36,USD,PSU-PSD2,FR,FR,False,,2,normal
1727,2025-08-06T01:35:11Z,customer,15,customer,198,2992.2,USD,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,45,normal
1728,2025-08-14T12:02:11Z,customer,64,company,9,1584.13,CHF,CARD,FR,LU,True,,15,normal
1729,2025-08-26T13:26:11Z,customer,108,customer,5,3055.13,GBP,CRYPTO,FR,FR,False,,19,normal
1730,2025-07-30T10:17:11Z,company,70,customer,187,2670.75,CHF,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,49,normal
1731,2025-09-02T17:55:11Z,company,55,company,41,373.64,CHF,SEPA,NG,GB,True,HIGH_RISK_JURISDICTION,40,normal
1732,2025-08-17T23:57:11Z,customer,119,company,23,3611.84,USD,CARD,FR,IT,True,,17,normal
1733,2025-08-13T19:50:11Z,customer,52,company,34,1647.22,EUR,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,45,normal
1734,2025-08-24T15:26:11Z,company,80,customer,40,205.6,GBP,PSU-PSD2,IE,FR,True,,19,normal
1735,2025-08-20T22:53:11Z,company,21,customer,44,6236.55,EUR,CRYPTO,GB,FR,True,,33,normal
1736,2025-07-15T09:38:11Z,company,38,company,66,4160.43,GBP,CASH,US,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,53,normal
1737,2025-07-15T04:28:11Z,customer,99,company,61,21.8,CHF,CASH,FR,GB,True,,22,normal
1738,2025-07-16T20:13:11Z,company,11,customer,104,1503.53,EUR,PSU-PSD2,NG,FR,True,HIGH_RISK_JURISDICTION,41,normal
1739,2025-08-15T19:32:11Z,company,36,company,21,2680.03,USD,SEPA,IT,GB,True,,26,normal
1740,2025-08-12T14:17:11Z,customer,32,customer,200,4556.88,USD,SEPA,FR,FR,False,,25,normal
1741,2025-07-20T21:18:11Z,customer,198,company,50,2840.94,EUR,SEPA,FR,BE,True,,-14,normal
1742,2025-07-15T22:29:11Z,customer,113,customer,191,1113.83,EUR,PSU-PSD2,FR,FR,False,,27,normal
1743,2025-09-07T03:43:11Z,customer,142,customer,145,2207.25,GBP,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,38,normal
1744,2025-07-24T18:01:11Z,customer,42,company,46,478.9,GBP,CRYPTO,FR,FR,False,,19,normal
1745,2025-09-01T00:08:11Z,customer,46,company,42,3239.68,GBP,CASH,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,53,normal
1746,2025-07-24T02:04:11Z,company,21,customer,17,1672.3,GBP,CARD,GB,FR,True,,18,normal
1747,2025-08-15T05:04:11Z,customer,182,customer,163,1306.96,EUR,PSU-PSD2,FR,FR,False,,11,normal
1748,2025-07-21T05:57:11Z,customer,124,customer,28,4245.66,CHF,SWIFT,FR,FR,False,,11,normal
1749,2025-08-11T04:45:11Z,customer,15,customer,114,626.93,EUR,SWIFT,FR,FR,False,,22,normal
1750,2025-07-24T03:40:11Z,customer,139,customer,31,1489.3,GBP,CARD,FR,FR,False,,22,normal
1751,2025-07-28T19:51:11Z,company,28,customer,45,1066.74,CHF,PSU-PSD2,DE,FR,True,,25,normal
1752,2025-08-02T02:22:11Z,customer,141,customer,60,3324.98,GBP,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,35,normal
1753,2025-07-30T17:12:11Z,customer,6,customer,4,1350.36,USD,CARD,FR,FR,False,,18,normal
1754,2025-07-14T21:00:11Z,company,50,customer,11,1567.9,EUR,PSU-PSD2,BE,FR,True,,27,normal
1755,2025-08-12T02:39:11Z,customer,53,company,71,1167.84,USD,CRYPTO,FR,BE,True,HIGH_RISK_ENTITY,33,normal
1756,2025-07-30T09:06:11Z,customer,41,company,17,1305.29,USD,CASH,FR,SG,True,FONDS_SEIN_PAYS_TIER,37,normal
1757,2025-08-20T01:23:11Z,company,57,company,52,1947.61,EUR,CARD,AE,SG,True,FONDS_SEIN_PAYS_TIER,44,normal
1758,2025-08-17T13:04:11Z,customer,174,company,57,4601.66,CHF,PSU-PSD2,FR,AE,True,FONDS_SEIN_PAYS_TIER,38,normal
1759,2025-09-06T02:07:11Z,customer,14,customer,181,237.64,EUR,PSU-PSD2,FR,FR,False,,13,normal
1760,2025-07-14T18:42:11Z,customer,87,company,40,327.12,CHF,CARD,FR,GB,True,,12,normal
1761,2025-08-25T06:09:11Z,company,3,company,77,769.5,EUR,CASH,NL,DE,True,,10,normal
1762,2025-08-08T21:26:11Z,company,24,customer,4,3266.72,EUR,CRYPTO,AE,FR,True,,33,normal
1763,2025-08-25T17:59:11Z,customer,168,customer,155,187.84,CHF,PSU-PSD2,FR,FR,False,,12,normal
1764,2025-08-02T13:48:11Z,company,36,company,17,2337.71,GBP,SEPA,IT,SG,True,FONDS_SEIN_PAYS_TIER,34,normal
1765,2025-09-02T19:04:11Z,customer,74,customer,78,336.22,CHF,SWIFT,FR,FR,False,,26,normal
1766,2025-07-11T10:55:11Z,company,11,company,32,3028.14,USD,CARD,NG,IE,True,HIGH_RISK_JURISDICTION,36,normal
1767,2025-07-26T06:19:11Z,customer,148,customer,5,7178.99,CHF,PSU-PSD2,FR,FR,False,,13,normal
1768,2025-07-18T03:56:11Z,company,47,customer,166,2444.98,GBP,PSU-PSD2,IT,FR,True,ODD_HOUR_ACTIVITY,33,normal
1769,2025-08-06T19:32:11Z,customer,164,customer,170,309.27,USD,CARD,FR,FR,False,,17,normal
1770,2025-08-26T22:03:11Z,company,14,company,32,1365.62,EUR,CASH,SG,IE,True,,18,normal
1771,2025-09-02T02:35:11Z,customer,154,customer,190,4463.69,EUR,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,37,normal
1772,2025-08-21T12:21:11Z,customer,86,company,37,2731.46,EUR,CARD,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,43,normal
1773,2025-08-02T00:50:11Z,company,44,company,77,1552.47,GBP,CASH,NL,DE,True,,20,normal
1774,2025-07-22T15:45:11Z,customer,90,company,57,4263.69,USD,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_ENTITY,51,normal
1775,2025-09-02T09:03:11Z,customer,79,customer,138,4783.91,EUR,SWIFT,FR,FR,False,,14,normal
1776,2025-07-27T19:51:11Z,customer,193,company,27,1894.63,EUR,SWIFT,FR,SG,True,FONDS_SEIN_PAYS_TIER,32,normal
1777,2025-08-02T07:16:11Z,customer,181,customer,119,3985.75,USD,SEPA,FR,FR,False,,7,normal
1778,2025-07-22T23:07:11Z,company,8,customer,121,1041.87,EUR,CRYPTO,CN,FR,True,HIGH_RISK_JURISDICTION,33,normal
1779,2025-09-05T01:48:11Z,customer,44,customer,144,3712.63,CHF,SEPA,FR,FR,False,ODD_HOUR_ACTIVITY,41,normal
1780,2025-09-04T21:54:11Z,company,36,customer,198,49.73,GBP,SEPA,IT,FR,True,,37,normal
1781,2025-08-13T01:22:11Z,company,27,customer,189,366.07,USD,SEPA,SG,FR,True,,26,normal
1782,2025-09-01T08:13:11Z,company,38,customer,100,155.95,USD,SWIFT,US,FR,True,,20,normal
1783,2025-08-17T16:24:11Z,customer,3,customer,44,649.62,GBP,CASH,FR,FR,False,,14,normal
1784,2025-07-22T08:55:11Z,company,47,company,20,1303.43,EUR,SEPA,IT,GB,True,,20,normal
1785,2025-08-31T06:46:11Z,company,32,customer,44,5401.58,CHF,SWIFT,IE,FR,True,,11,normal
1786,2025-08-17T02:15:11Z,company,30,company,19,1587.11,EUR,PSU-PSD2,IT,ES,True,,17,normal
1787,2025-07-26T14:33:11Z,customer,143,company,52,1549.17,GBP,SWIFT,FR,SG,True,FONDS_SEIN_PAYS_TIER,46,normal
1788,2025-08-18T16:24:11Z,company,16,customer,9,898.27,USD,PSU-PSD2,US,FR,True,,26,normal
1789,2025-09-05T16:01:11Z,customer,139,company,1,518.43,USD,SWIFT,FR,IT,True,,14,normal
1790,2025-08-24T14:06:11Z,company,24,customer,184,3600.53,GBP,SWIFT,AE,FR,True,,8,normal
1791,2025-09-08T11:17:11Z,customer,194,company,77,230.19,EUR,CARD,FR,DE,True,,28,normal
1792,2025-08-22T00:00:11Z,company,79,company,1,1543.69,GBP,CARD,GB,IT,True,,12,normal
1793,2025-07-15T20:42:11Z,customer,61,customer,128,1098.85,USD,CRYPTO,FR,FR,False,,32,normal
1794,2025-09-05T06:24:11Z,customer,10,company,3,7462.52,USD,SWIFT,FR,NL,True,,18,normal
1795,2025-07-24T11:05:11Z,customer,132,customer,130,346.16,CHF,CASH,FR,FR,False,,19,normal
1796,2025-08-02T19:00:11Z,customer,128,customer,75,3771.12,EUR,CRYPTO,FR,FR,False,,39,normal
1797,2025-08-30T11:16:11Z,customer,54,customer,105,171.27,EUR,CASH,FR,FR,False,,18,normal
1798,2025-08-02T00:11:11Z,company,57,customer,44,5187.91,USD,CASH,AE,FR,True,ODD_HOUR_ACTIVITY,36,normal
1799,2025-08-18T01:29:11Z,customer,28,company,6,1340.76,CHF,SEPA,FR,ES,True,,18,normal
1800,2025-08-24T07:30:11Z,customer,131,company,62,3733.24,GBP,CASH,FR,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_ENTITY,60,normal
1801,2025-07-18T23:03:11Z,customer,163,customer,83,2564.01,GBP,CRYPTO,FR,FR,False,,30,normal
1802,2025-09-07T16:49:11Z,customer,188,company,65,4851.55,EUR,SWIFT,FR,AE,True,FONDS_SEIN_PAYS_TIER,25,normal
1803,2025-09-04T04:40:11Z,customer,4,customer,184,2406.14,EUR,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,41,normal
1804,2025-07-31T12:40:11Z,customer,97,company,20,1225.16,GBP,CRYPTO,FR,GB,True,,18,normal
1805,2025-08-08T11:01:11Z,customer,164,company,76,741.71,GBP,SEPA,FR,ES,True,,20,normal
1806,2025-09-06T06:22:11Z,company,48,company,58,2426.48,GBP,SEPA,LU,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
1807,2025-09-06T10:22:11Z,customer,120,customer,32,2138.03,EUR,SEPA,FR,FR,False,,17,normal
1808,2025-07-16T16:09:11Z,customer,35,customer,162,3912.61,GBP,CASH,FR,FR,False,,7,normal
1809,2025-08-16T15:48:11Z,customer,78,customer,56,1988.25,CHF,CRYPTO,FR,FR,False,HIGH_RISK_ENTITY,30,normal
1810,2025-08-18T19:16:11Z,customer,180,company,36,3082.14,EUR,CARD,FR,IT,True,,16,normal
1811,2025-08-25T13:31:11Z,company,34,customer,178,1901.68,CHF,CRYPTO,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,38,normal
1812,2025-07-15T17:50:11Z,company,32,company,34,1483.53,EUR,CRYPTO,IE,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,55,normal
1813,2025-09-03T03:22:11Z,customer,99,customer,14,2590.99,USD,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,19,normal
1814,2025-08-25T06:18:11Z,customer,182,company,2,5012.48,CHF,PSU-PSD2,FR,IE,True,,17,normal
1815,2025-08-27T23:57:11Z,customer,157,company,62,1448.97,USD,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_ENTITY,56,normal
1816,2025-09-05T10:29:11Z,customer,17,customer,68,1303.32,EUR,CARD,FR,FR,False,,17,normal
1817,2025-09-08T17:29:11Z,company,79,customer,143,3255.47,GBP,CARD,GB,FR,True,,5,normal
1818,2025-08-19T13:31:11Z,customer,172,customer,124,5827.25,EUR,SEPA,FR,FR,False,,8,normal
1819,2025-08-29T15:38:11Z,customer,149,customer,128,1896.67,CHF,CRYPTO,FR,FR,False,,17,normal
1820,2025-08-14T00:27:11Z,company,2,company,72,1298.97,CHF,CRYPTO,IE,LU,True,,29,normal
1821,2025-08-09T12:09:11Z,company,66,customer,138,1384.63,USD,CASH,IR,FR,True,HIGH_RISK_JURISDICTION,33,normal
1822,2025-08-28T16:43:11Z,customer,83,customer,165,2345.17,EUR,CRYPTO,FR,FR,False,,19,normal
1823,2025-07-25T11:22:11Z,customer,74,company,53,1871.53,GBP,CASH,FR,CH,True,FONDS_SEIN_PAYS_TIER,29,normal
1824,2025-07-22T21:25:11Z,customer,77,company,10,1708.83,CHF,CRYPTO,FR,IE,True,,10,normal
1825,2025-08-05T01:50:11Z,customer,158,company,70,2649.36,EUR,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,78,suspicious
1826,2025-07-29T06:09:11Z,company,11,customer,72,1337.79,EUR,CARD,NG,FR,True,HIGH_RISK_JURISDICTION,24,normal
1827,2025-08-23T20:18:11Z,company,10,company,54,3138.76,EUR,CRYPTO,IE,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,54,normal
1828,2025-07-24T18:47:11Z,customer,20,customer,21,975.15,EUR,SWIFT,FR,FR,False,,7,normal
1829,2025-08-23T11:39:11Z,company,28,customer,162,2692.52,GBP,CASH,DE,FR,True,,23,normal
1830,2025-07-18T08:44:11Z,company,33,customer,73,1397.7,CHF,CASH,CH,FR,True,,16,normal
1831,2025-09-07T07:15:11Z,customer,164,customer,138,575.42,EUR,PSU-PSD2,FR,FR,False,,10,normal
1832,2025-09-05T09:51:11Z,customer,187,company,28,2721.52,GBP,CARD,FR,DE,True,,27,normal
1833,2025-08-22T09:22:11Z,customer,64,company,72,738.9,CHF,CRYPTO,FR,LU,True,,7,normal
1834,2025-08-11T07:24:11Z,customer,179,customer,87,1322.96,CHF,SEPA,FR,FR,False,,27,normal
1835,2025-07-12T21:13:11Z,company,10,customer,117,2871.42,USD,SEPA,IE,FR,True,,20,normal
1836,2025-08-07T16:37:11Z,customer,84,customer,95,844.21,EUR,CARD,FR,FR,False,,18,normal
1837,2025-07-27T19:58:11Z,company,19,company,43,898.98,EUR,CASH,ES,SG,True,FONDS_SEIN_PAYS_TIER,27,normal
1838,2025-07-31T15:05:11Z,customer,185,company,14,941.61,EUR,CARD,FR,SG,True,FONDS_SEIN_PAYS_TIER,27,normal
1839,2025-07-18T17:43:11Z,company,60,company,61,19748.32,CHF,CRYPTO,CH,GB,True,,34,normal
1840,2025-08-15T20:47:11Z,company,55,customer,66,3800.38,EUR,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION,26,normal
1841,2025-07-20T13:06:11Z,customer,121,customer,15,670.74,USD,SEPA,FR,FR,False,,28,normal
1842,2025-09-04T13:09:11Z,customer,45,customer,52,19554.95,CHF,CRYPTO,FR,FR,False,,15,normal
1843,2025-08-26T17:13:11Z,company,56,customer,172,2652.38,GBP,CARD,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,61,normal
1844,2025-08-24T08:52:11Z,customer,5,company,76,298.56,EUR,CARD,FR,ES,True,,7,normal
1845,2025-07-19T08:37:11Z,company,54,customer,95,1162.35,EUR,CASH,NG,FR,True,HIGH_RISK_JURISDICTION,39,normal
1846,2025-07-28T09:19:11Z,company,16,company,77,5510.93,EUR,CASH,US,DE,True,,10,normal
1847,2025-07-26T18:24:11Z,customer,120,company,23,3920.34,GBP,CASH,FR,IT,True,,22,normal
1848,2025-08-11T20:13:11Z,customer,10,customer,72,3844.53,GBP,SEPA,FR,FR,False,,16,normal
1849,2025-07-15T16:35:11Z,customer,108,customer,96,1601.38,CHF,SEPA,FR,FR,False,,26,normal
1850,2025-07-20T21:45:11Z,company,67,customer,127,5.0,CHF,CRYPTO,IR,FR,True,HIGH_RISK_JURISDICTION,26,normal
1851,2025-08-18T01:37:11Z,company,24,customer,30,818.21,USD,SWIFT,AE,FR,True,,16,normal
1852,2025-07-20T16:36:11Z,customer,5,company,54,3337.74,USD,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,39,normal
1853,2025-07-24T04:37:11Z,customer,79,customer,146,2862.43,USD,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,33,normal
1854,2025-08-20T00:45:11Z,customer,2,company,48,3871.98,USD,PSU-PSD2,FR,LU,True,ODD_HOUR_ACTIVITY,22,normal
1855,2025-07-13T13:56:11Z,company,30,customer,198,4863.13,USD,SWIFT,IT,FR,True,,10,normal
1856,2025-07-28T12:21:11Z,customer,10,customer,90,2589.66,EUR,CARD,FR,FR,False,,29,normal
1857,2025-07-31T16:43:11Z,customer,78,customer,80,300.28,EUR,SWIFT,FR,FR,False,HIGH_RISK_ENTITY,41,normal
1858,2025-08-10T21:34:11Z,customer,39,customer,81,6353.36,EUR,CARD,FR,FR,False,,-4,normal
1859,2025-07-27T00:52:11Z,company,21,company,62,864.78,CHF,PSU-PSD2,GB,AE,True,FONDS_SEIN_PAYS_TIER,33,normal
1860,2025-08-27T03:08:11Z,customer,34,customer,140,4873.06,GBP,CRYPTO,FR,FR,False,ODD_HOUR_ACTIVITY,35,normal
1861,2025-08-22T20:22:11Z,customer,195,customer,85,1448.71,GBP,SWIFT,FR,FR,False,,26,normal
1862,2025-08-24T05:59:11Z,customer,148,customer,197,5911.89,EUR,SEPA,FR,FR,False,,14,normal
1863,2025-09-07T23:35:11Z,customer,15,customer,17,333.84,USD,SEPA,FR,FR,False,,15,normal
1864,2025-08-18T11:17:11Z,company,74,company,57,3319.19,GBP,SEPA,GB,AE,True,FONDS_SEIN_PAYS_TIER,42,normal
1865,2025-08-07T01:19:11Z,customer,196,customer,133,409.76,CHF,CASH,FR,FR,False,,6,normal
1866,2025-08-08T10:13:11Z,company,58,company,63,4513.25,USD,PSU-PSD2,CN,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,57,normal
1867,2025-07-21T21:49:11Z,customer,142,customer,76,2166.6,CHF,PSU-PSD2,FR,FR,False,,13,normal
1868,2025-07-30T17:04:11Z,customer,137,customer,121,6763.97,USD,CRYPTO,FR,FR,False,,25,normal
1869,2025-07-23T14:16:11Z,customer,137,customer,197,190.63,GBP,CRYPTO,FR,FR,False,,16,normal
1870,2025-08-16T21:14:11Z,company,24,customer,1,1752.53,EUR,CASH,AE,FR,True,,25,normal
1871,2025-07-22T10:12:11Z,customer,116,company,16,2827.6,CHF,CRYPTO,FR,US,True,FONDS_SEIN_PAYS_TIER,32,normal
1872,2025-07-15T15:10:11Z,customer,4,company,46,1656.78,EUR,PSU-PSD2,FR,FR,False,,22,normal
1873,2025-08-06T23:55:11Z,customer,53,company,5,1142.61,EUR,CASH,FR,LU,True,HIGH_RISK_ENTITY,28,normal
1874,2025-08-15T19:26:11Z,customer,167,customer,199,4102.72,GBP,SEPA,FR,FR,False,,1,normal
1875,2025-08-01T01:23:11Z,company,7,customer,27,1212.77,CHF,SWIFT,NL,FR,True,,28,normal
1876,2025-08-29T10:43:11Z,customer,30,customer,109,1371.09,CHF,PSU-PSD2,FR,FR,False,,32,normal
1877,2025-08-07T12:49:11Z,company,7,customer,131,1033.13,EUR,CRYPTO,NL,FR,True,,15,normal
1878,2025-09-05T07:14:11Z,company,52,customer,63,2724.12,CHF,PSU-PSD2,SG,FR,True,,25,normal
1879,2025-07-13T06:41:11Z,company,66,customer,135,2414.62,USD,CASH,IR,FR,True,HIGH_RISK_JURISDICTION,39,normal
1880,2025-08-01T02:25:11Z,customer,110,company,57,1341.27,EUR,CARD,FR,AE,True,FONDS_SEIN_PAYS_TIER,40,normal
1881,2025-08-03T16:03:11Z,company,48,company,1,6641.14,USD,CARD,LU,IT,True,,16,normal
1882,2025-07-22T21:26:11Z,company,42,customer,81,7385.9,CHF,PSU-PSD2,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,59,normal
1883,2025-08-08T06:43:11Z,customer,94,company,65,2454.25,EUR,PSU-PSD2,FR,AE,True,FONDS_SEIN_PAYS_TIER,47,normal
1884,2025-07-31T17:16:11Z,customer,24,company,59,3279.85,CHF,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER,41,normal
1885,2025-07-14T02:38:11Z,customer,11,company,73,2912.36,USD,CARD,FR,DE,True,ODD_HOUR_ACTIVITY,15,normal
1886,2025-08-24T20:53:11Z,company,79,company,26,5437.24,CHF,CARD,GB,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,60,normal
1887,2025-08-23T13:22:11Z,customer,79,customer,121,5500.21,EUR,PSU-PSD2,FR,FR,False,,7,normal
1888,2025-07-23T04:13:11Z,customer,197,customer,54,828.72,EUR,CASH,FR,FR,False,,31,normal
1889,2025-07-17T21:48:11Z,customer,171,company,57,2249.28,EUR,PSU-PSD2,FR,AE,True,FONDS_SEIN_PAYS_TIER,42,normal
1890,2025-08-30T21:18:11Z,customer,153,company,78,243.26,USD,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER,33,normal
1891,2025-07-19T20:02:11Z,company,7,customer,125,1676.65,EUR,CASH,NL,FR,True,,16,normal
1892,2025-07-31T09:38:11Z,customer,66,customer,72,2150.97,USD,CASH,FR,FR,False,,18,normal
1893,2025-08-20T21:36:11Z,company,52,customer,33,2878.51,EUR,PSU-PSD2,SG,FR,True,,-4,normal
1894,2025-09-01T04:44:11Z,company,3,customer,153,2049.68,USD,CRYPTO,NL,FR,True,ODD_HOUR_ACTIVITY,37,normal
1895,2025-08-18T05:39:11Z,company,43,company,20,2509.87,EUR,CASH,SG,GB,True,,23,normal
1896,2025-09-06T15:26:11Z,customer,41,customer,112,3393.59,CHF,CRYPTO,FR,FR,False,,22,normal
1897,2025-08-29T15:46:11Z,customer,172,customer,45,3030.69,EUR,SEPA,FR,FR,False,,18,normal
1898,2025-09-01T15:41:11Z,customer,83,company,24,612.13,CHF,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER,44,normal
1899,2025-08-23T10:04:11Z,company,58,customer,182,10243.87,EUR,SWIFT,CN,FR,True,HIGH_RISK_JURISDICTION,45,normal
1900,2025-08-20T19:26:11Z,company,7,customer,32,1157.66,GBP,SEPA,NL,FR,True,,26,normal
1901,2025-07-30T19:55:11Z,company,48,customer,35,4610.35,USD,SEPA,LU,FR,True,,23,normal
1902,2025-07-28T23:48:11Z,company,11,customer,83,6420.86,EUR,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION,37,normal
1903,2025-08-26T17:13:11Z,customer,1,customer,200,4543.56,EUR,CASH,FR,FR,False,,24,normal
1904,2025-08-17T07:51:11Z,customer,107,company,77,720.51,USD,CARD,FR,DE,True,HIGH_RISK_ENTITY,39,normal
1905,2025-09-07T13:48:11Z,company,39,customer,174,3470.05,CHF,CASH,GB,FR,True,,23,normal
1906,2025-08-01T06:54:11Z,customer,143,customer,156,1331.15,EUR,CASH,FR,FR,False,,17,normal
1907,2025-08-30T10:06:11Z,customer,54,customer,123,4813.43,EUR,PSU-PSD2,FR,FR,False,,10,normal
1908,2025-08-31T01:04:11Z,company,65,company,78,1362.45,GBP,PSU-PSD2,AE,AE,False,FONDS_SEIN_PAYS_TIER,29,normal
1909,2025-08-17T01:23:11Z,company,11,customer,21,4399.91,USD,CARD,NG,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,39,normal
1910,2025-07-29T18:17:11Z,company,29,company,22,1503.04,EUR,PSU-PSD2,LU,IE,True,,19,normal
1911,2025-08-16T06:14:11Z,customer,126,customer,60,1493.48,GBP,CRYPTO,FR,FR,False,,9,normal
1912,2025-07-30T09:26:11Z,company,41,customer,90,1484.97,EUR,CASH,GB,FR,True,,27,normal
1913,2025-07-22T18:27:11Z,company,39,customer,62,607.41,GBP,CRYPTO,GB,FR,True,,4,normal
1914,2025-08-26T22:45:11Z,customer,84,customer,19,1103.26,CHF,CARD,FR,FR,False,,25,normal
1915,2025-07-11T11:32:11Z,company,1,customer,42,5609.91,CHF,CRYPTO,IT,FR,True,,26,normal
1916,2025-08-26T06:02:11Z,customer,101,company,28,8131.97,GBP,CARD,FR,DE,True,,23,normal
1917,2025-07-11T11:33:11Z,customer,152,customer,34,1050.43,USD,PSU-PSD2,FR,FR,False,,15,normal
1918,2025-08-29T21:41:11Z,customer,35,customer,179,3431.04,CHF,SWIFT,FR,FR,False,,19,normal
1919,2025-08-27T01:32:11Z,customer,27,company,64,2514.08,GBP,SEPA,FR,BE,True,ODD_HOUR_ACTIVITY,26,normal
1920,2025-09-05T04:21:11Z,company,19,company,44,787.51,EUR,CRYPTO,ES,NL,True,,14,normal
1921,2025-08-26T06:54:11Z,customer,43,customer,163,3993.53,USD,PSU-PSD2,FR,FR,False,,25,normal
1922,2025-08-16T02:11:11Z,company,14,customer,193,6094.33,EUR,CRYPTO,SG,FR,True,ODD_HOUR_ACTIVITY,40,normal
1923,2025-08-10T10:40:11Z,company,23,customer,39,732.58,CHF,CARD,IT,FR,True,,29,normal
1924,2025-09-02T22:54:11Z,customer,193,company,28,2102.21,EUR,SWIFT,FR,DE,True,,21,normal
1925,2025-07-20T23:35:11Z,customer,57,company,60,768.34,CHF,CRYPTO,FR,CH,True,FONDS_SEIN_PAYS_TIER,30,normal
1926,2025-08-30T16:48:11Z,company,7,customer,101,62.83,CHF,PSU-PSD2,NL,FR,True,,27,normal
1927,2025-08-17T19:05:11Z,company,13,customer,161,2336.95,USD,SEPA,CH,FR,True,,16,normal
1928,2025-08-20T14:18:11Z,company,21,company,45,4216.02,EUR,PSU-PSD2,GB,GB,False,,4,normal
1929,2025-08-11T20:00:11Z,customer,175,company,32,4181.35,EUR,SWIFT,FR,IE,True,,34,normal
1930,2025-08-28T00:00:11Z,customer,48,customer,163,2533.2,CHF,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,26,normal
1931,2025-07-15T21:46:11Z,customer,153,customer,31,1456.03,CHF,SWIFT,FR,FR,False,,28,normal
1932,2025-07-16T00:54:11Z,company,40,company,18,3672.87,EUR,PSU-PSD2,GB,IE,True,ODD_HOUR_ACTIVITY,37,normal
1933,2025-08-10T14:46:11Z,company,80,customer,67,2767.13,CHF,SEPA,IE,FR,True,,8,normal
1934,2025-09-02T13:30:11Z,company,80,company,67,322.53,CHF,CRYPTO,IE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
1935,2025-09-01T19:06:11Z,company,47,customer,186,3665.48,USD,CARD,IT,FR,True,,7,normal
1936,2025-08-06T11:57:11Z,company,18,company,69,130.87,GBP,CARD,IE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,61,normal
1937,2025-09-06T21:12:11Z,customer,132,company,32,1455.08,GBP,CARD,FR,IE,True,,21,normal
1938,2025-07-23T05:11:11Z,customer,115,customer,120,3690.56,GBP,CASH,FR,FR,False,,28,normal
1939,2025-07-17T06:39:11Z,company,17,customer,85,541.49,CHF,SEPA,SG,FR,True,,23,normal
1940,2025-07-16T20:22:11Z,company,78,company,14,1031.6,CHF,SEPA,AE,SG,True,FONDS_SEIN_PAYS_TIER,42,normal
1941,2025-07-31T07:05:11Z,company,4,customer,169,1730.68,CHF,PSU-PSD2,IR,FR,True,HIGH_RISK_JURISDICTION,27,normal
